CID,AUTH_CODE_CDE,CUST_ID,IP_ADDR,ACT_DT
1223826,CODE_927,C_32,116.30.176.145,2018-02-04 17:00:49
1226882,CODE_1782,C_32,84.229.173.238,2018-02-05 02:31:59
1359495,CODE_927,C_32,176.54.48.28,2018-02-26 03:41:02
1374554,CODE_1196,C_32,58.250.143.191,2018-02-28 14:10:36
1374561,CODE_1196,C_32,120.204.17.46,2018-02-28 14:11:36
1374563,CODE_1196,C_32,113.96.219.247,2018-02-28 14:11:38
1496481,CODE_927,C_32,94.76.1.66,2018-03-17 18:13:00
1496482,CODE_927,C_32,138.197.202.197,2018-03-17 18:13:00
1522487,CODE_927,C_32,94.76.59.122,2018-03-22 00:48:46
1522490,CODE_927,C_32,94.76.59.122,2018-03-22 00:51:29
1539922,CODE_927,C_32,5.41.219.162,2018-03-24 20:09:41
1571356,CODE_927,C_32,183.240.196.115,2018-03-30 10:37:48
1575435,CODE_927,C_32,5.156.6.153,2018-03-30 21:48:32
1629106,CODE_927,C_32,2.89.212.151,2018-04-09 05:54:29
1629107,CODE_927,C_32,66.249.93.63,2018-04-09 05:54:39
1629108,CODE_927,C_32,66.249.93.16,2018-04-09 05:55:55
1674116,CODE_927,C_32,51.39.140.64,2018-04-17 04:18:24
1684533,CODE_927,C_32,5.24.40.236,2018-04-18 21:07:52
1684534,CODE_927,C_32,5.24.40.236,2018-04-18 21:07:58
1684540,CODE_927,C_32,5.24.40.236,2018-04-18 21:08:16
1685064,CODE_927,C_32,5.24.40.236,2018-04-18 23:00:46
1685065,CODE_927,C_32,5.24.40.236,2018-04-18 23:00:51
1689703,CODE_927,C_32,178.247.64.74,2018-04-19 19:43:04
1690982,CODE_927,C_32,109.213.204.206,2018-04-20 00:52:20
1691062,CODE_927,C_32,5.156.176.39,2018-04-20 01:55:30
1691629,CODE_927,C_32,24.114.96.63,2018-04-20 09:27:19
1691630,CODE_927,C_32,24.114.96.63,2018-04-20 09:27:23
1691636,CODE_927,C_32,184.162.4.95,2018-04-20 09:29:24
1697302,CODE_927,C_32,193.188.105.114,2018-04-21 01:10:48
1697303,CODE_927,C_32,159.203.196.79,2018-04-21 01:10:48
1703116,CODE_927,C_32,93.21.109.8,2018-04-21 23:41:10
1703126,CODE_927,C_32,93.21.109.8,2018-04-21 23:42:33
1703167,CODE_927,C_32,93.21.109.8,2018-04-21 23:54:14
1703170,CODE_927,C_32,93.21.109.8,2018-04-21 23:54:53
1709690,CODE_927,C_32,120.22.18.249,2018-04-23 10:58:18
1709691,CODE_927,C_32,120.22.18.249,2018-04-23 10:58:22
1709692,CODE_927,C_32,120.22.18.249,2018-04-23 10:58:26
1709695,CODE_927,C_32,120.22.18.249,2018-04-23 10:58:31
1713445,CODE_927,C_32,66.249.93.68,2018-04-23 22:05:54
1713615,CODE_927,C_32,193.188.105.199,2018-04-23 22:48:07
1714114,CODE_927,C_32,109.41.128.124,2018-04-24 04:38:15
1715879,CODE_927,C_32,157.255.172.15,2018-04-24 14:18:53
1715889,CODE_674,C_32,113.96.218.51,2018-04-24 14:21:07
1715916,CODE_674,C_32,113.96.218.51,2018-04-24 14:25:35
1716012,CODE_674,C_32,101.227.139.194,2018-04-24 14:44:05
1719940,CODE_674,C_32,183.15.8.17,2018-04-25 09:53:18
1719944,CODE_674,C_32,61.151.178.165,2018-04-25 09:54:17
1727081,CODE_927,C_32,66.249.81.56,2018-04-26 16:17:51
1732973,CODE_927,C_32,88.240.107.144,2018-04-27 17:24:12
1733844,CODE_927,C_32,178.241.115.250,2018-04-27 19:25:22
1751460,CODE_927,C_32,51.39.140.210,2018-05-01 02:04:17
1756914,CODE_927,C_32,178.241.97.57,2018-05-02 04:28:57
1759614,CODE_927,C_32,78.95.128.35,2018-05-02 17:12:07
1765671,CODE_927,C_32,151.254.43.140,2018-05-03 19:53:01
1765672,CODE_927,C_32,66.249.93.91,2018-05-03 19:53:08
1765680,CODE_927,C_32,66.249.93.89,2018-05-03 19:54:06
1767277,CODE_927,C_32,151.254.66.184,2018-05-04 05:19:59
1767279,CODE_927,C_32,66.249.93.92,2018-05-04 05:20:05
1772563,CODE_927,C_32,24.164.42.129,2018-05-05 04:56:45
1772564,CODE_927,C_32,24.164.42.129,2018-05-05 04:57:03
1772567,CODE_927,C_32,24.164.42.129,2018-05-05 05:00:02
1772570,CODE_927,C_32,24.164.42.129,2018-05-05 05:02:42
1778676,CODE_927,C_32,2607:fb90:2850:8622:f028:6084:5f79:cce2,2018-05-06 11:19:03
1782368,CODE_927,C_32,2607:fcc8:9003:6400:87:761e:74b2:1d6e,2018-05-06 21:58:11
1782370,CODE_927,C_32,2607:fcc8:9003:6400:87:761e:74b2:1d6e,2018-05-06 21:58:21
1782382,CODE_927,C_32,2607:fcc8:9003:6400:87:761e:74b2:1d6e,2018-05-06 21:59:41
1782391,CODE_927,C_32,107.77.161.6,2018-05-06 22:01:21
1782489,CODE_927,C_32,107.77.161.6,2018-05-06 22:33:02
1782492,CODE_927,C_32,2607:fcc8:9003:6400:87:761e:74b2:1d6e,2018-05-06 22:35:08
1782497,CODE_927,C_32,2607:fcc8:9003:6400:87:761e:74b2:1d6e,2018-05-06 22:35:44
1782508,CODE_927,C_32,2607:fcc8:9003:6400:87:761e:74b2:1d6e,2018-05-06 22:38:41
1782534,CODE_927,C_32,107.77.161.6,2018-05-06 22:46:34
1782540,CODE_927,C_32,2607:fcc8:9003:6400:87:761e:74b2:1d6e,2018-05-06 22:49:42
1784347,CODE_714,C_32,2600:1007:b024:e24b:d0a5:e541:436:297e,2018-05-07 13:21:43
1784348,CODE_714,C_32,2600:1007:b024:e24b:d0a5:e541:436:297e,2018-05-07 13:21:48
1784349,CODE_714,C_32,2600:1007:b024:e24b:d0a5:e541:436:297e,2018-05-07 13:21:52
1795150,CODE_2074,C_32,113.96.219.247,2018-05-09 14:40:28
1795152,CODE_2074,C_32,163.177.66.101,2018-05-09 14:41:17
1795155,CODE_2074,C_32,101.226.233.146,2018-05-09 14:41:27
1795717,CODE_674,C_32,113.96.218.51,2018-05-09 16:19:13
1795721,CODE_674,C_32,113.96.218.51,2018-05-09 16:20:36
1795730,CODE_674,C_32,61.151.226.63,2018-05-09 16:21:36
1796615,CODE_927,C_32,89.204.155.90,2018-05-09 18:38:32
1796813,CODE_927,C_32,47.61.113.141,2018-05-09 19:14:38
1799208,CODE_927,C_32,97.32.5.201,2018-05-10 11:44:10
1800597,CODE_674,C_32,157.255.172.15,2018-05-10 16:51:02
1800601,CODE_674,C_32,113.96.218.51,2018-05-10 16:51:36
1801771,CODE_674,C_32,117.136.79.106,2018-05-10 20:03:53
1801807,CODE_674,C_32,117.136.40.183,2018-05-10 20:09:00
1807422,CODE_927,C_32,82.132.222.247,2018-05-11 21:40:31
1807574,CODE_927,C_32,82.132.217.150,2018-05-11 22:04:36
1808015,CODE_927,C_32,176.220.169.23,2018-05-12 00:23:39
1808720,CODE_674,C_32,183.3.255.28,2018-05-12 09:59:21
1808727,CODE_674,C_32,157.255.172.15,2018-05-12 10:01:57
1808919,CODE_674,C_32,113.119.31.157,2018-05-12 10:53:51
1813579,CODE_927,C_32,94.76.49.86,2018-05-13 00:20:44
1816576,CODE_927,C_32,2a02:908:1062:16a0:196c:efc8:2af7:57f,2018-05-13 16:59:32
1816582,CODE_927,C_32,2a02:908:1062:16a0:196c:efc8:2af7:57f,2018-05-13 17:00:11
1823625,CODE_927,C_32,46.221.177.235,2018-05-14 23:23:25
1823626,CODE_927,C_32,66.249.81.36,2018-05-14 23:23:27
1828683,CODE_927,C_32,46.87.187.74,2018-05-16 01:10:28
1828686,CODE_927,C_32,46.87.187.74,2018-05-16 01:12:43
1829528,CODE_674,C_32,113.119.28.104,2018-05-16 11:19:36
1832982,CODE_927,C_32,46.87.188.103,2018-05-16 22:27:07
1835586,CODE_927,C_32,176.33.178.97,2018-05-17 15:31:14
1837846,CODE_927,C_32,46.87.186.174,2018-05-17 22:30:38
1837850,CODE_927,C_32,46.87.186.174,2018-05-17 22:31:08
1838336,CODE_927,C_32,2605:6000:8b8b:e400:cab:24c0:5d49:bc2e,2018-05-18 04:01:20
1839801,CODE_674,C_32,61.140.245.176,2018-05-18 13:24:27
1839807,CODE_674,C_32,61.151.226.67,2018-05-18 13:25:26
1841470,CODE_927,C_32,46.155.20.114,2018-05-18 18:39:50
1841472,CODE_927,C_32,66.249.81.47,2018-05-18 18:39:53
1848747,CODE_927,C_32,37.124.253.238,2018-05-20 08:41:29
1848755,CODE_927,C_32,37.124.253.238,2018-05-20 08:45:05
1852611,CODE_927,C_32,84.109.144.123,2018-05-20 21:25:58
1852614,CODE_927,C_32,84.109.144.123,2018-05-20 21:26:18
1857817,CODE_927,C_32,81.214.8.179,2018-05-21 22:09:57
1857869,CODE_927,C_32,81.214.8.179,2018-05-21 22:15:41
1863364,CODE_927,C_32,88.152.55.203,2018-05-23 05:12:03
1863365,CODE_927,C_32,88.152.55.203,2018-05-23 05:12:07
1863371,CODE_927,C_32,88.152.55.203,2018-05-23 05:15:41
1863372,CODE_927,C_32,88.152.55.203,2018-05-23 05:15:46
1872298,CODE_927,C_32,80.187.98.157,2018-05-24 21:22:21
1872299,CODE_927,C_32,80.187.98.157,2018-05-24 21:22:23
1872308,CODE_927,C_32,80.187.98.157,2018-05-24 21:24:01
1872309,CODE_927,C_32,80.187.98.157,2018-05-24 21:24:02
1876724,CODE_927,C_32,86.88.166.120,2018-05-25 20:27:46
1876789,CODE_927,C_32,86.88.166.120,2018-05-25 20:37:40
1877620,CODE_927,C_32,2a02:a455:6f:1:c833:ae4f:f595:c8cb,2018-05-25 23:04:29
1877623,CODE_927,C_32,2a02:a455:6f:1:c833:ae4f:f595:c8cb,2018-05-25 23:06:01
1877921,CODE_927,C_32,2a02:a455:6f:1:a828:d8da:1054:9fba,2018-05-26 01:48:56
1878065,CODE_927,C_32,51.39.209.36,2018-05-26 04:54:35
1882082,CODE_927,C_32,84.241.194.43,2018-05-26 20:38:53
1891598,CODE_927,C_32,95.185.105.201,2018-05-28 19:06:59
1891601,CODE_927,C_32,95.185.105.201,2018-05-28 19:08:11
1891606,CODE_927,C_32,95.185.105.201,2018-05-28 19:08:41
1897603,CODE_927,C_32,2a02:a455:6f:1:94d9:f84a:5c3f:2b27,2018-05-30 03:12:37
1898872,CODE_674,C_32,66.249.82.69,2018-05-30 12:38:37
1898875,CODE_674,C_32,66.249.82.71,2018-05-30 12:39:04
1900361,CODE_927,C_32,171.50.246.245,2018-05-30 17:45:01
1901359,CODE_927,C_32,84.90.14.137,2018-05-30 20:50:17
1901365,CODE_927,C_32,84.90.14.137,2018-05-30 20:51:57
1901371,CODE_927,C_32,84.90.14.137,2018-05-30 20:52:41
1906080,CODE_674,C_32,86.189.235.244,2018-05-31 21:54:04
1906082,CODE_674,C_32,66.249.93.71,2018-05-31 21:54:06
1906251,CODE_674,C_32,115.174.68.6,2018-05-31 22:42:47
1918148,CODE_927,C_32,92.76.191.43,2018-06-01 22:29:27
1931612,CODE_674,C_32,163.177.66.36,2018-06-02 21:21:58
1931615,CODE_674,C_32,163.177.66.36,2018-06-02 21:22:37
1931617,CODE_674,C_32,163.177.66.36,2018-06-02 21:23:28
1931618,CODE_674,C_32,183.3.255.32,2018-06-02 21:23:48
1931620,CODE_674,C_32,183.3.255.32,2018-06-02 21:24:05
1932757,CODE_674,C_32,2607:fb90:20da:5dfc:0:4f:75b1:a601,2018-06-03 07:27:13
1936177,CODE_674,C_32,51.253.24.58,2018-06-03 16:23:27
1936197,CODE_674,C_32,51.253.24.58,2018-06-03 16:25:50
1942211,CODE_674,C_32,183.3.255.32,2018-06-04 15:13:16
1942219,CODE_674,C_32,183.3.255.32,2018-06-04 15:13:54
1942224,CODE_674,C_32,183.3.255.32,2018-06-04 15:14:37
1944733,CODE_927,C_32,66.249.93.84,2018-06-04 20:14:28
1944744,CODE_927,C_32,66.249.93.86,2018-06-04 20:15:41
1946258,CODE_927,C_32,94.76.45.6,2018-06-05 04:09:52
1946265,CODE_927,C_32,95.187.14.219,2018-06-05 04:41:44
1951721,CODE_927,C_32,104.255.86.141,2018-06-05 22:44:53
1952205,CODE_927,C_32,176.47.9.136,2018-06-06 04:26:36
1956581,CODE_927,C_32,46.221.172.137,2018-06-06 20:29:09
1956582,CODE_927,C_32,66.249.81.47,2018-06-06 20:29:13
1956589,CODE_927,C_32,46.221.172.137,2018-06-06 20:30:06
1956591,CODE_927,C_32,66.249.81.45,2018-06-06 20:30:09
1956594,CODE_927,C_32,46.221.172.137,2018-06-06 20:30:39
1956595,CODE_927,C_32,66.249.81.37,2018-06-06 20:30:43
1957980,CODE_927,C_32,94.54.8.145,2018-06-07 05:54:40
1957981,CODE_927,C_32,66.249.81.48,2018-06-07 05:54:45
1957982,CODE_927,C_32,94.54.8.145,2018-06-07 05:55:27
1957983,CODE_927,C_32,66.249.81.63,2018-06-07 05:55:29
1957987,CODE_927,C_32,94.54.8.145,2018-06-07 05:58:00
1957988,CODE_927,C_32,66.249.81.60,2018-06-07 05:58:06
1957989,CODE_927,C_32,94.54.8.145,2018-06-07 05:58:41
1957990,CODE_927,C_32,66.249.81.52,2018-06-07 05:58:44
1958792,CODE_674,C_32,66.249.82.134,2018-06-07 10:46:58
1963709,CODE_927,C_32,2a02:c7f:a872:4800:752a:f6dc:f5c6:5a73,2018-06-08 01:25:07
1963710,CODE_927,C_32,2a02:c7f:a872:4800:752a:f6dc:f5c6:5a73,2018-06-08 01:25:07
1965736,CODE_927,C_32,49.196.149.163,2018-06-08 14:30:17
1975399,CODE_927,C_32,78.174.87.13,2018-06-09 22:47:19
1975509,CODE_927,C_32,2a00:23c4:901d:d700:8d30:1526:b7d:9d5e,2018-06-09 23:22:45
1981861,CODE_674,C_32,66.249.93.85,2018-06-10 23:53:46
1987622,CODE_674,C_32,156.57.134.164,2018-06-11 22:37:17
1988057,CODE_927,C_32,37.105.174.210,2018-06-12 01:54:36
1988082,CODE_927,C_32,37.105.174.210,2018-06-12 02:11:48
1988184,CODE_674,C_32,156.57.134.164,2018-06-12 04:46:46
2000217,CODE_674,C_32,109.91.97.173,2018-06-14 01:43:09
2000218,CODE_674,C_32,109.91.97.173,2018-06-14 01:43:10
2000221,CODE_674,C_32,109.91.97.173,2018-06-14 01:44:29
2000222,CODE_674,C_32,66.249.81.47,2018-06-14 01:44:33
2000351,CODE_927,C_32,2602:306:3266:6bb0:e501:3549:c670:2a28,2018-06-14 04:13:30
2000366,CODE_927,C_32,2602:306:3266:6bb0:e501:3549:c670:2a28,2018-06-14 04:29:54
2000780,CODE_927,C_32,77.31.84.84,2018-06-14 09:26:54
2002090,CODE_674,C_32,66.249.93.79,2018-06-14 13:06:13
2002098,CODE_674,C_32,66.249.93.81,2018-06-14 13:06:40
2004409,CODE_927,C_32,176.54.5.227,2018-06-14 18:47:04
2006024,CODE_674,C_32,156.57.134.164,2018-06-14 23:49:16
2006338,CODE_674,C_32,142.177.130.100,2018-06-15 02:54:08
2015105,CODE_927,C_32,51.253.84.135,2018-06-16 15:42:50
2015275,CODE_927,C_32,51.253.84.135,2018-06-16 16:05:24
2023638,CODE_927,C_32,94.54.8.145,2018-06-18 05:46:29
2023639,CODE_927,C_32,66.249.81.54,2018-06-18 05:46:32
2026002,CODE_674,C_32,120.16.5.63,2018-06-18 13:45:59
2026015,CODE_674,C_32,120.16.5.63,2018-06-18 13:47:39
2026682,CODE_674,C_32,121.44.96.81,2018-06-18 15:25:54
2029944,CODE_674,C_32,66.249.85.22,2018-06-19 01:54:40
2029949,CODE_674,C_32,66.249.85.21,2018-06-19 01:55:25
2030051,CODE_674,C_32,31.4.186.82,2018-06-19 04:06:42
2030053,CODE_674,C_32,31.4.186.82,2018-06-19 04:08:33
2030057,CODE_674,C_32,31.4.186.82,2018-06-19 04:12:07
2030527,CODE_927,C_32,2601:41:c500:21d6:7106:76aa:1af2:c416,2018-06-19 09:44:13
2038129,CODE_927,C_32,14.116.133.168,2018-06-20 10:05:47
2047167,CODE_674,C_32,123.2.175.174,2018-06-21 15:44:12
2050751,CODE_927,C_32,176.220.188.147,2018-06-21 22:42:15
2051271,CODE_927,C_32,80.132.33.148,2018-06-22 02:21:27
2051277,CODE_927,C_32,80.132.33.148,2018-06-22 02:23:53
2051278,CODE_927,C_32,80.132.33.148,2018-06-22 02:24:12
2051280,CODE_927,C_32,80.132.33.148,2018-06-22 02:25:08
2051414,CODE_927,C_32,46.221.234.118,2018-06-22 05:21:19
2051415,CODE_927,C_32,66.249.93.90,2018-06-22 05:21:35
2051416,CODE_927,C_32,94.54.8.145,2018-06-22 05:22:05
2051417,CODE_927,C_32,66.249.93.80,2018-06-22 05:22:10
2051418,CODE_927,C_32,94.54.8.145,2018-06-22 05:22:37
2051419,CODE_927,C_32,94.54.8.145,2018-06-22 05:22:50
2051420,CODE_927,C_32,66.249.93.94,2018-06-22 05:22:55
2059525,CODE_674,C_32,220.240.10.185,2018-06-23 13:47:05
2059535,CODE_674,C_32,120.17.31.52,2018-06-23 13:47:48
2059556,CODE_674,C_32,220.240.10.185,2018-06-23 13:52:28
2059557,CODE_674,C_32,220.240.10.185,2018-06-23 13:52:29
2059567,CODE_674,C_32,120.17.31.52,2018-06-23 13:53:24
2061952,CODE_927,C_32,66.249.81.38,2018-06-23 19:17:27
2063349,CODE_674,C_32,66.249.81.44,2018-06-23 23:45:31
2063350,CODE_674,C_32,66.249.81.46,2018-06-23 23:46:29
2063365,CODE_674,C_32,66.249.81.56,2018-06-23 23:51:24
2063647,CODE_927,C_32,66.249.81.46,2018-06-24 02:51:20
2067279,CODE_927,C_32,46.32.126.142,2018-06-24 18:15:27
2067965,CODE_674,C_32,2a02:908:1d15:cac0:4493:b1b0:ae48:cc14,2018-06-24 20:13:34
2067971,CODE_674,C_32,2a02:908:1d15:cac0:4493:b1b0:ae48:cc14,2018-06-24 20:14:51
2067984,CODE_674,C_32,66.249.81.44,2018-06-24 20:16:40
2071557,CODE_927,C_32,37.131.57.115,2018-06-25 16:21:40
2071577,CODE_927,C_32,37.131.57.115,2018-06-25 16:23:44
2071762,CODE_927,C_32,37.131.57.115,2018-06-25 16:50:20
2074255,CODE_927,C_32,95.185.57.13,2018-06-26 04:06:07
2078290,CODE_674,C_32,88.105.9.48,2018-06-26 21:45:00
2078292,CODE_674,C_32,88.105.9.48,2018-06-26 21:45:18
2078299,CODE_674,C_32,88.105.9.48,2018-06-26 21:46:23
2083186,CODE_927,C_32,178.246.219.130,2018-06-27 22:06:21
2088508,CODE_927,C_32,94.96.77.80,2018-06-29 02:11:26
2088710,CODE_674,C_32,122.56.206.80,2018-06-29 07:52:58
2088711,CODE_674,C_32,122.56.206.80,2018-06-29 07:52:58
2088712,CODE_674,C_32,122.56.206.80,2018-06-29 07:53:09
2088713,CODE_674,C_32,122.56.206.80,2018-06-29 07:53:34
2088722,CODE_674,C_32,122.56.206.80,2018-06-29 07:56:22
2093657,CODE_927,C_32,2607:fcc8:c2c8:7000:5d20:264a:8048:10ef,2018-06-30 06:24:47
2097384,CODE_674,C_32,187.37.90.20,2018-06-30 20:05:45
2098129,CODE_674,C_32,2003:e1:ebce:9a31:a942:aba8:637d:bc28,2018-06-30 22:46:01
2102514,CODE_927,C_32,5.246.35.74,2018-07-01 20:00:03
2105077,CODE_674,C_32,187.37.90.20,2018-07-02 13:22:37
2111617,CODE_674,C_32,5.169.119.180,2018-07-03 18:28:37
2111632,CODE_674,C_32,5.169.119.180,2018-07-03 18:30:10
2111654,CODE_674,C_32,5.169.119.180,2018-07-03 18:33:24
2112008,CODE_674,C_32,85.25.237.51,2018-07-03 19:32:20
2113239,CODE_674,C_32,176.201.44.234,2018-07-04 00:29:47
2113261,CODE_927,C_32,197.26.104.141,2018-07-04 00:43:15
2113264,CODE_927,C_32,197.26.104.141,2018-07-04 00:45:03
2113285,CODE_674,C_32,176.201.44.234,2018-07-04 01:04:35
2122354,CODE_927,C_32,51.36.96.87,2018-07-05 19:35:21
2122357,CODE_927,C_32,66.102.8.55,2018-07-05 19:35:29
2122366,CODE_927,C_32,66.249.93.76,2018-07-05 19:36:28
2126393,CODE_674,C_32,176.185.93.249,2018-07-06 16:10:02
2126403,CODE_674,C_32,176.185.93.249,2018-07-06 16:11:57
2127989,CODE_2853,C_32,113.96.219.250,2018-07-06 20:00:44
2127997,CODE_2853,C_32,61.151.226.65,2018-07-06 20:01:43
2127998,CODE_2853,C_32,163.177.69.111,2018-07-06 20:01:47
2134520,CODE_674,C_32,2a02:8070:62a3:9800:b4fa:d93b:5897:f766,2018-07-08 03:11:14
2139177,CODE_674,C_32,92.241.58.27,2018-07-08 21:05:12
2139186,CODE_674,C_32,92.241.58.27,2018-07-08 21:07:25
2139196,CODE_674,C_32,92.241.58.27,2018-07-08 21:10:10
2139840,CODE_674,C_32,92.241.58.27,2018-07-08 23:42:01
2141883,CODE_674,C_32,210.50.98.134,2018-07-09 13:25:36
2141888,CODE_674,C_32,210.50.98.134,2018-07-09 13:25:57
2144219,CODE_674,C_32,37.10.150.45,2018-07-09 19:43:19
2144239,CODE_674,C_32,83.33.122.187,2018-07-09 19:47:15
2145957,CODE_674,C_32,115.189.131.171,2018-07-10 07:27:42
2145958,CODE_674,C_32,115.189.131.171,2018-07-10 07:27:46
2145959,CODE_674,C_32,115.189.131.171,2018-07-10 07:27:47
2149068,CODE_674,C_32,83.33.122.187,2018-07-10 17:57:45
2151140,CODE_927,C_32,94.54.8.145,2018-07-11 05:35:18
2151141,CODE_927,C_32,94.54.8.145,2018-07-11 05:35:22
2162916,CODE_927,C_32,93.169.187.59,2018-07-13 04:12:03
2168546,CODE_927,C_32,88.201.97.197,2018-07-14 05:36:56
2168547,CODE_927,C_32,159.203.42.143,2018-07-14 05:36:57
2168550,CODE_927,C_32,88.201.97.197,2018-07-14 05:38:18
2174375,CODE_674,C_32,37.104.227.103,2018-07-15 07:49:38
2175174,CODE_674,C_32,211.26.30.139,2018-07-15 11:22:52
2175175,CODE_674,C_32,211.26.30.139,2018-07-15 11:22:52
2184736,CODE_927,C_32,154.130.226.97,2018-07-16 22:56:29
2187120,CODE_927,C_32,46.226.218.20,2018-07-17 14:05:22
2187186,CODE_927,C_32,46.226.218.20,2018-07-17 14:24:07
2187367,CODE_927,C_32,46.226.218.20,2018-07-17 14:57:59
2189891,CODE_674,C_32,95.90.254.124,2018-07-17 21:25:56
2190045,CODE_674,C_32,37.124.139.122,2018-07-17 22:02:33
2191423,CODE_674,C_32,37.124.96.80,2018-07-18 10:25:42
2195059,CODE_674,C_32,86.30.232.123,2018-07-18 18:59:17
2195063,CODE_674,C_32,86.30.232.123,2018-07-18 19:00:22
2195089,CODE_674,C_32,86.30.232.123,2018-07-18 19:02:10
2195901,CODE_927,C_32,66.249.93.73,2018-07-18 21:18:15
2195907,CODE_927,C_32,66.249.93.86,2018-07-18 21:18:42
2199747,CODE_674,C_32,2a01:598:a08d:10ff:1:2:d44f:832c,2018-07-19 16:29:24
2199748,CODE_674,C_32,66.249.81.49,2018-07-19 16:29:30
2201113,CODE_927,C_32,176.54.174.90,2018-07-19 19:06:50
2201871,CODE_674,C_32,82.40.132.207,2018-07-19 21:07:54
2201899,CODE_674,C_32,82.40.132.207,2018-07-19 21:14:27
2201906,CODE_674,C_32,82.40.132.207,2018-07-19 21:15:54
2202803,CODE_674,C_32,179.104.36.129,2018-07-20 02:29:48
2202804,CODE_674,C_32,179.104.36.129,2018-07-20 02:29:48
2202818,CODE_674,C_32,179.104.36.129,2018-07-20 02:34:05
2202819,CODE_674,C_32,179.104.36.129,2018-07-20 02:35:33
2202821,CODE_674,C_32,66.249.83.60,2018-07-20 02:35:38
2202980,CODE_674,C_32,51.235.91.94,2018-07-20 06:27:12
2202983,CODE_674,C_32,51.235.91.94,2018-07-20 06:30:44
2207586,CODE_674,C_32,176.33.124.82,2018-07-20 21:46:16
2207614,CODE_674,C_32,176.33.124.82,2018-07-20 21:51:03
2207727,CODE_674,C_32,85.96.15.61,2018-07-20 22:16:24
2208434,CODE_927,C_32,176.225.135.35,2018-07-21 05:26:30
2218858,CODE_674,C_32,2001:4c50:321f:3e00:286e:b836:8b06:bf9b,2018-07-22 20:54:57
2219176,CODE_674,C_32,2001:4c50:321f:3e00:286e:b836:8b06:bf9b,2018-07-22 22:06:33
2220895,CODE_674,C_32,211.27.92.189,2018-07-23 11:32:02
2226692,CODE_927,C_32,98.198.135.32,2018-07-24 07:14:19
2230746,CODE_674,C_32,5.80.153.168,2018-07-24 20:41:25
2230751,CODE_674,C_32,5.80.153.168,2018-07-24 20:42:15
2230844,CODE_674,C_32,5.80.153.168,2018-07-24 21:03:59
2231150,CODE_674,C_32,197.17.124.212,2018-07-24 22:04:14
2231989,CODE_927,C_32,185.133.180.143,2018-07-25 05:24:46
2231990,CODE_927,C_32,185.133.180.143,2018-07-25 05:24:54
2231991,CODE_927,C_32,37.42.154.173,2018-07-25 05:24:59
2235372,CODE_927,C_32,95.90.254.124,2018-07-25 18:13:05
2236949,CODE_674,C_32,95.136.20.105,2018-07-25 23:17:45
2237029,CODE_674,C_32,109.88.129.69,2018-07-25 23:41:58
2237030,CODE_674,C_32,109.88.129.69,2018-07-25 23:41:58
2237235,CODE_927,C_32,66.249.81.63,2018-07-26 01:31:35
2237236,CODE_927,C_32,66.249.81.45,2018-07-26 01:31:46
2237239,CODE_927,C_32,66.249.81.45,2018-07-26 01:32:04
2240212,CODE_674,C_32,70.132.18.141,2018-07-26 17:14:12
2242492,CODE_674,C_32,54.239.166.142,2018-07-27 00:44:41
2245964,CODE_674,C_32,54.240.147.81,2018-07-27 17:40:57
2245965,CODE_674,C_32,54.240.147.9,2018-07-27 17:41:03
2246320,CODE_927,C_32,54.182.245.91,2018-07-27 18:30:32
2248099,CODE_674,C_32,197.16.240.246,2018-07-28 03:53:03
2248100,CODE_674,C_32,197.16.240.246,2018-07-28 03:53:12
2249970,CODE_674,C_32,120.21.98.171,2018-07-28 13:41:52
2251238,CODE_927,C_32,37.16.176.144,2018-07-28 17:02:11
2251279,CODE_927,C_32,37.16.176.144,2018-07-28 17:07:21
2251765,CODE_674,C_32,176.26.125.183,2018-07-28 18:19:27
2251766,CODE_674,C_32,176.26.125.183,2018-07-28 18:19:29
2253444,CODE_674,C_32,2001:16a2:91eb:f292:d4b6:10:232d:3ef8,2018-07-29 03:49:18
2253446,CODE_674,C_32,2001:16a2:91eb:f292:d4b6:10:232d:3ef8,2018-07-29 03:50:58
2253487,CODE_927,C_32,37.202.127.107,2018-07-29 05:20:04
2262055,CODE_674,C_32,176.248.231.105,2018-07-30 19:37:23
2262056,CODE_674,C_32,176.248.231.105,2018-07-30 19:37:23
2262093,CODE_674,C_32,176.248.231.105,2018-07-30 19:44:00
2262094,CODE_674,C_32,176.248.231.105,2018-07-30 19:44:00
2264048,CODE_674,C_32,202.0.78.81,2018-07-31 09:53:41
2265941,CODE_674,C_32,176.54.243.129,2018-07-31 15:59:56
2265944,CODE_674,C_32,176.54.243.129,2018-07-31 16:00:56
2268164,CODE_927,C_32,94.99.57.41,2018-07-31 22:24:49
2272200,CODE_927,C_32,2a01:cb08:8ba9:8900:7527:1083:156a:bcce,2018-08-01 18:18:47
2273423,CODE_674,C_32,2001:16a2:3852:ec00:7490:7b67:85d6:69b7,2018-08-01 21:29:39
2273431,CODE_674,C_32,46.149.119.196,2018-08-01 21:30:49
2274279,CODE_674,C_32,92.2.240.10,2018-08-02 02:27:25
2274434,CODE_674,C_32,197.18.62.74,2018-08-02 05:01:06
2274490,CODE_927,C_32,2600:1008:b02d:c7bf:3480:6c93:5815:b88d,2018-08-02 06:42:08
2274491,CODE_927,C_32,2600:1008:b02d:c7bf:3480:6c93:5815:b88d,2018-08-02 06:42:14
